"uuid","page_id","page_condition","rt","adjust_rt","scrolling_time","num_words","correct_rate","img_width","age","device","dyslexia","education","gender","language","retake","dyslexia_bin","english_native","Flesch_Kincaid","speed"
"e5afeeab-aaf4-4200-a67a-5ea0b861dee3","1-2",1,131493,121069,10424,383,0,880,15,"smartphone",2,"high school",1,"English",0,1,"Y",10.485,189.809117115034
"e5afeeab-aaf4-4200-a67a-5ea0b861dee3","2-2",1,51722,48527,3195,166,1,880,15,"smartphone",2,"high school",1,"English",0,1,"Y",7.638,205.246563768624
"e5afeeab-aaf4-4200-a67a-5ea0b861dee3","3-1",1,36494,10285,26209,106,1,880,15,"smartphone",2,"high school",1,"English",0,1,"Y",11.081,618.376276130287
"e5afeeab-aaf4-4200-a67a-5ea0b861dee3","1-1",0,100435,96691,3744,324,0.666666666666667,880,15,"smartphone",2,"high school",1,"English",0,1,"Y",9.6,201.052838423431
"e5afeeab-aaf4-4200-a67a-5ea0b861dee3","3-2",0,50756,48163,2593,120,1,880,15,"smartphone",2,"high school",1,"English",0,1,"Y",10.697,149.492348898532
"e6086759-35ed-4d89-9e47-271e43001fe6","2-2",1,9006,5989,3017,166,1,1227,NA,NA,0,NA,NA,"Spanish",0,0,"N",7.638,1663.04892302555
"e6086759-35ed-4d89-9e47-271e43001fe6","1-1",0,55949,47982,7967,324,1,1227,NA,NA,0,NA,NA,"Spanish",0,0,"N",9.6,405.15193197449
"e6086759-35ed-4d89-9e47-271e43001fe6","3-2",0,28503,22482,6021,120,1,1227,NA,NA,0,NA,NA,"Spanish",0,0,"N",10.697,320.256204963971
"e6086759-35ed-4d89-9e47-271e43001fe6","1-2",1,45338,40943,4395,383,1,1227,NA,NA,0,NA,NA,"Spanish",0,0,"N",10.485,561.268104437877
"e6086759-35ed-4d89-9e47-271e43001fe6","3-1",1,18935,16440,2495,106,1,1227,NA,NA,0,NA,NA,"Spanish",0,0,"N",11.081,386.861313868613
"e6086759-35ed-4d89-9e47-271e43001fe6","2-1",0,17472,15465,2007,145,0.666666666666667,1227,NA,NA,0,NA,NA,"Spanish",0,0,"N",8.337,562.560620756547
"e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65","2-1",0,49911,36646,13265,145,1,880,29,"smartphone",0,"high school",1,"English",0,0,"Y",8.337,237.406538230639
"e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65","3-1",0,40400,25695,14705,106,1,880,29,"smartphone",0,"high school",1,"English",0,0,"Y",11.081,247.518972562755
"e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65","1-1",0,104815,88785,16030,324,1,880,29,"smartphone",0,"high school",1,"English",0,0,"Y",9.6,218.955904713634
"e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65","1-2",1,101369,12181,89188,383,1,880,29,"smartphone",0,"high school",1,"English",0,0,"Y",10.485,1886.54461866842
"e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65","2-2",1,47552,6784,40768,166,1,880,29,"smartphone",0,"high school",1,"English",0,0,"Y",7.638,1468.16037735849
"e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65","3-2",1,41503,19368,22135,120,1,880,29,"smartphone",0,"high school",1,"English",0,0,"Y",10.697,371.747211895911
"e726e53d-6183-4ec0-b300-896df7bca3c2","3-2",0,57528,50937,6591,120,0.666666666666667,1150,25,"laptop",1,"college",1,"English",0,1,"Y",10.697,141.351080746805
"e726e53d-6183-4ec0-b300-896df7bca3c2","2-1",1,67470,64647,2823,145,0.666666666666667,1150,25,"laptop",1,"college",1,"English",0,1,"Y",8.337,134.577010534132
"e726e53d-6183-4ec0-b300-896df7bca3c2","1-2",0,103578,89230,14348,383,0.666666666666667,1150,25,"laptop",1,"college",1,"English",0,1,"Y",10.485,257.536702902611
"e726e53d-6183-4ec0-b300-896df7bca3c2","2-2",0,61556,54199,7357,166,1,1150,25,"laptop",1,"college",1,"English",0,1,"Y",7.638,183.767228177642
"e726e53d-6183-4ec0-b300-896df7bca3c2","1-1",1,128102,119376,8726,324,1,1150,25,"laptop",1,"college",1,"English",0,1,"Y",9.6,162.846803377563
"e726e53d-6183-4ec0-b300-896df7bca3c2","3-1",1,58176,54088,4088,106,1,1150,25,"laptop",1,"college",1,"English",0,1,"Y",11.081,117.586155894099
"e781e374-74ed-48db-8e39-bdd209a83470","1-1",0,83497,78303,5194,324,1,1135,48,"laptop",0,"college",0,"English",0,0,"Y",9.6,248.266349948278
"e781e374-74ed-48db-8e39-bdd209a83470","2-1",0,44997,43017,1980,145,1,1135,48,"laptop",0,"college",0,"English",0,0,"Y",8.337,202.24562382314
"e781e374-74ed-48db-8e39-bdd209a83470","1-2",1,72204,66718,5486,383,0.666666666666667,1135,48,"laptop",0,"college",0,"English",0,0,"Y",10.485,344.434785215384
"e781e374-74ed-48db-8e39-bdd209a83470","3-1",0,54233,45729,8504,106,1,1135,48,"laptop",0,"college",0,"English",0,0,"Y",11.081,139.080233549826
"e781e374-74ed-48db-8e39-bdd209a83470","2-2",1,39018,36247,2771,166,1,1135,48,"laptop",0,"college",0,"English",0,0,"Y",7.638,274.781361216101
"e781e374-74ed-48db-8e39-bdd209a83470","3-2",1,41272,39026,2246,120,1,1135,48,"laptop",0,"college",0,"English",0,0,"Y",10.697,184.492389688925
"e7ea4b52-7611-4c90-905a-fd388cea9c0a","2-2",1,76537,67032,9505,166,1,1366,15,"laptop",0,"high school",0,"German",0,0,"N",7.638,148.58575008951
"e7ea4b52-7611-4c90-905a-fd388cea9c0a","2-1",0,70069,63150,6919,145,0.666666666666667,1366,15,"laptop",0,"high school",0,"German",0,0,"N",8.337,137.767220902613
"e7ea4b52-7611-4c90-905a-fd388cea9c0a","3-1",0,40042,34072,5970,106,1,1366,15,"laptop",0,"high school",0,"German",0,0,"N",11.081,186.663536041324
"e7ea4b52-7611-4c90-905a-fd388cea9c0a","1-1",0,132156,121764,10392,324,1,1366,15,"laptop",0,"high school",0,"German",0,0,"N",9.6,159.653099438258
"e7ea4b52-7611-4c90-905a-fd388cea9c0a","1-2",1,160454,150608,9846,383,0.666666666666667,1366,15,"laptop",0,"high school",0,"German",0,0,"N",10.485,152.581536173377
"e7ea4b52-7611-4c90-905a-fd388cea9c0a","3-2",1,58070,54813,3257,120,1,1366,15,"laptop",0,"high school",0,"German",0,0,"N",10.697,131.355700290077
"e8229c81-5d49-4981-abd0-3f3478f9567f","3-1",0,18967,2444,16523,106,1,1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.081,2602.29132569558
"e8229c81-5d49-4981-abd0-3f3478f9567f","2-2",0,23952,15000,8952,166,1,1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.638,664
"e8229c81-5d49-4981-abd0-3f3478f9567f","1-2",1,8005,3508,4497,383,0.666666666666667,1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.485,6550.74116305587
"e8229c81-5d49-4981-abd0-3f3478f9567f","2-1",1,18264,15033,3231,145,0.666666666666667,1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.337,578.726801037717
"e8229c81-5d49-4981-abd0-3f3478f9567f","1-1",0,45675,27748,17927,324,1,1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,700.591033588006
"e8229c81-5d49-4981-abd0-3f3478f9567f","3-2",1,3917,2167,1750,120,0.666666666666667,1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.697,3322.56575911398
"e893554b-e41b-44f5-9247-2f1b1ca49f52","3-2",1,25984,25984,0,120,1,1438,25,"desktop",0,"college",0,"English",0,0,"Y",10.697,277.093596059113
"e893554b-e41b-44f5-9247-2f1b1ca49f52","3-1",0,20281,20281,0,106,1,1438,25,"desktop",0,"college",0,"English",0,0,"Y",11.081,313.594004240422
"e893554b-e41b-44f5-9247-2f1b1ca49f52","1-2",1,39208,39208,0,383,0.666666666666667,1438,25,"desktop",0,"college",0,"English",0,0,"Y",10.485,586.104876555805
"e893554b-e41b-44f5-9247-2f1b1ca49f52","1-1",0,43882,43882,0,324,1,1438,25,"desktop",0,"college",0,"English",0,0,"Y",9.6,443.006244018048
"e893554b-e41b-44f5-9247-2f1b1ca49f52","2-1",1,25313,25313,0,145,0.666666666666667,1438,25,"desktop",0,"college",0,"English",0,0,"Y",8.337,343.696914628847
"e893554b-e41b-44f5-9247-2f1b1ca49f52","2-2",0,29215,29215,0,166,1,1438,25,"desktop",0,"college",0,"English",0,0,"Y",7.638,340.920759883621
"e8b80ebe-59a2-424a-90a9-b6f699b54faf","1-2",0,72108,66708,5400,383,0.333333333333333,1366,27,"laptop",1,"graduate school",2,"English",0,1,"Y",10.485,344.486418420579
"e8b80ebe-59a2-424a-90a9-b6f699b54faf","2-1",1,55064,52347,2717,145,0.666666666666667,1366,27,"laptop",1,"graduate school",2,"English",0,1,"Y",8.337,166.198636024987
"e8b80ebe-59a2-424a-90a9-b6f699b54faf","3-1",0,38482,35660,2822,106,1,1366,27,"laptop",1,"graduate school",2,"English",0,1,"Y",11.081,178.351093662367
"e8b80ebe-59a2-424a-90a9-b6f699b54faf","2-2",0,32141,27762,4379,166,0.666666666666667,1366,27,"laptop",1,"graduate school",2,"English",0,1,"Y",7.638,358.763777825805
"e8b80ebe-59a2-424a-90a9-b6f699b54faf","1-1",1,73787,70340,3447,324,0.666666666666667,1366,27,"laptop",1,"graduate school",2,"English",0,1,"Y",9.6,276.371907876031
"e8b80ebe-59a2-424a-90a9-b6f699b54faf","3-2",1,41097,39053,2044,120,0.666666666666667,1366,27,"laptop",1,"graduate school",2,"English",0,1,"Y",10.697,184.364837528487
"ea0abfe5-f18d-4fad-9ee6-4114f292450b","3-2",0,42877,40229,2648,120,1,1438,21,"desktop",0,"high school",0,"Swedish",0,0,"N",10.697,178.975366029481
"ea0abfe5-f18d-4fad-9ee6-4114f292450b","3-1",1,26828,25979,849,106,1,1438,21,"desktop",0,"high school",0,"Swedish",0,0,"N",11.081,244.813118287848
"ea0abfe5-f18d-4fad-9ee6-4114f292450b","2-1",0,44738,44319,419,145,1,1438,21,"desktop",0,"high school",0,"Swedish",0,0,"N",8.337,196.304068232586
"ea0abfe5-f18d-4fad-9ee6-4114f292450b","1-1",0,70541,70244,297,324,1,1438,21,"desktop",0,"high school",0,"Swedish",0,0,"N",9.6,276.749615625534
"ea0abfe5-f18d-4fad-9ee6-4114f292450b","2-2",1,34947,34632,315,166,1,1438,21,"desktop",0,"high school",0,"Swedish",0,0,"N",7.638,287.595287595288
"ea0abfe5-f18d-4fad-9ee6-4114f292450b","1-2",1,57857,55377,2480,383,1,1438,21,"desktop",0,"high school",0,"Swedish",0,0,"N",10.485,414.97372555393
"ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b","2-2",1,37065,30774,6291,166,0.666666666666667,1137,29,"laptop",0,"college",0,"English",0,0,"Y",7.638,323.649834275687
"ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b","1-2",0,83881,69657,14224,383,0.666666666666667,1137,29,"laptop",0,"college",0,"English",0,0,"Y",10.485,329.902235238382
"ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b","1-1",1,82659,68850,13809,324,1,1137,29,"laptop",0,"college",0,"English",0,0,"Y",9.6,282.352941176471
"ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b","3-1",1,31804,27045,4759,106,1,1137,29,"laptop",0,"college",0,"English",0,0,"Y",11.081,235.16361619523
"ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b","3-2",0,55205,50881,4324,120,1,1137,29,"laptop",0,"college",0,"English",0,0,"Y",10.697,141.506652778051
"ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b","2-1",0,51743,47264,4479,145,1,1137,29,"laptop",0,"college",0,"English",0,0,"Y",8.337,184.072444143534
"eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77","2-2",1,36262,33935,2327,166,1,1294,19,"laptop",0,"high school",1,"English",0,0,"Y",7.638,293.502283777811
"eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77","1-2",0,137185,133309,3876,383,1,1294,19,"laptop",0,"high school",1,"English",0,0,"Y",10.485,172.38145961638
"eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77","1-1",1,111382,105956,5426,324,0.666666666666667,1294,19,"laptop",0,"high school",1,"English",0,0,"Y",9.6,183.472384763487
"eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77","3-2",1,37576,34975,2601,120,0.666666666666667,1294,19,"laptop",0,"high school",1,"English",0,0,"Y",10.697,205.861329521087
"eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77","2-1",0,52785,51967,818,145,0.666666666666667,1294,19,"laptop",0,"high school",1,"English",0,0,"Y",8.337,167.413935766929
"eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77","3-1",0,54957,53284,1673,106,1,1294,19,"laptop",0,"high school",1,"English",0,0,"Y",11.081,119.360408377749
"ebe32dfe-f98a-490f-a017-f2872a47a1af","2-2",0,35553,32277,3276,166,1,1294,49,"laptop",0,"graduate school",1,"English",0,0,"Y",7.638,308.578864206711
"ebe32dfe-f98a-490f-a017-f2872a47a1af","3-1",1,47731,46185,1546,106,1,1294,49,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,137.707047742774
"ebe32dfe-f98a-490f-a017-f2872a47a1af","2-1",1,48170,46586,1584,145,1,1294,49,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,186.751384536127
"ebe32dfe-f98a-490f-a017-f2872a47a1af","3-2",0,44307,41335,2972,120,1,1294,49,"laptop",0,"graduate school",1,"English",0,0,"Y",10.697,174.186524736906
"ebe32dfe-f98a-490f-a017-f2872a47a1af","1-2",1,93452,90783,2669,383,1,1294,49,"laptop",0,"graduate school",1,"English",0,0,"Y",10.485,253.131092825749
"ebe32dfe-f98a-490f-a017-f2872a47a1af","1-1",0,57596,54467,3129,324,1,1294,49,"laptop",0,"graduate school",1,"English",0,0,"Y",9.6,356.913360383351
"ec830f1b-9018-4757-846f-ce2536ebed89","3-2",0,29486,22849,6637,120,0,1423,14,"laptop",0,"pre-high school",1,"Japanese",0,0,"N",10.697,315.112258742177
"ec830f1b-9018-4757-846f-ce2536ebed89","2-1",1,22354,17354,5000,145,1,1423,14,"laptop",0,"pre-high school",1,"Japanese",0,0,"N",8.337,501.325342860436
"ec830f1b-9018-4757-846f-ce2536ebed89","1-2",0,39735,12722,27013,383,1,1423,14,"laptop",0,"pre-high school",1,"Japanese",0,0,"N",10.485,1806.31976104386
"ec830f1b-9018-4757-846f-ce2536ebed89","3-1",1,21819,13738,8081,106,1,1423,14,"laptop",0,"pre-high school",1,"Japanese",0,0,"N",11.081,462.949483185325
"ec830f1b-9018-4757-846f-ce2536ebed89","1-1",1,39902,16342,23560,324,0.666666666666667,1423,14,"laptop",0,"pre-high school",1,"Japanese",0,0,"N",9.6,1189.57287969649
"ec830f1b-9018-4757-846f-ce2536ebed89","2-2",0,25082,15287,9795,166,0.666666666666667,1423,14,"laptop",0,"pre-high school",1,"Japanese",0,0,"N",7.638,651.533983122915
"ecae14cf-e3fd-4699-80a4-5aa81bfd8076","2-2",0,46729,41711,5018,166,1,1135,31,"laptop",1,"college",0,"English",0,1,"Y",7.638,238.785931768598
"ecae14cf-e3fd-4699-80a4-5aa81bfd8076","3-1",0,33710,24383,9327,106,0.666666666666667,1135,31,"laptop",1,"college",0,"English",0,1,"Y",11.081,260.837468728212
"ecae14cf-e3fd-4699-80a4-5aa81bfd8076","3-2",1,46309,43395,2914,120,1,1135,31,"laptop",1,"college",0,"English",0,1,"Y",10.697,165.917732457656
"ecae14cf-e3fd-4699-80a4-5aa81bfd8076","2-1",1,43423,40682,2741,145,1,1135,31,"laptop",1,"college",0,"English",0,1,"Y",8.337,213.853792832211
"ecae14cf-e3fd-4699-80a4-5aa81bfd8076","1-2",1,103950,87378,16572,383,0.666666666666667,1135,31,"laptop",1,"college",0,"English",0,1,"Y",10.485,262.995261965254
"ecae14cf-e3fd-4699-80a4-5aa81bfd8076","1-1",0,132117,104444,27673,324,1,1135,31,"laptop",1,"college",0,"English",0,1,"Y",9.6,186.128451610432
"ed0920d4-b642-455e-bd2a-ca21865b50e4","3-1",0,33079,29568,3511,106,1,1279,12,"laptop",1,"pre-high school",0,"English",0,1,"Y",11.081,215.097402597403
"ed0920d4-b642-455e-bd2a-ca21865b50e4","2-1",0,36943,34403,2540,145,0.333333333333333,1279,12,"laptop",1,"pre-high school",0,"English",0,1,"Y",8.337,252.884922826498
"ed0920d4-b642-455e-bd2a-ca21865b50e4","1-2",0,53621,48778,4843,383,0.333333333333333,1279,12,"laptop",1,"pre-high school",0,"English",0,1,"Y",10.485,471.114026815368
"ed0920d4-b642-455e-bd2a-ca21865b50e4","1-1",1,94790,83602,11188,324,1,1279,12,"laptop",1,"pre-high school",0,"English",0,1,"Y",9.6,232.530322241095
"ed0920d4-b642-455e-bd2a-ca21865b50e4","2-2",1,34590,32237,2353,166,1,1279,12,"laptop",1,"pre-high school",0,"English",0,1,"Y",7.638,308.961752024072
"ed0920d4-b642-455e-bd2a-ca21865b50e4","3-2",1,49840,46453,3387,120,1,1279,12,"laptop",1,"pre-high school",0,"English",0,1,"Y",10.697,154.995371665985
"ee53e6ab-48ea-4636-8141-e636a103cbb5","1-2",1,27653,20709,6944,383,0,1213,13,"laptop",0,"high school",0,"English",1,0,"Y",10.485,1109.66246559467
"ee53e6ab-48ea-4636-8141-e636a103cbb5","3-1",0,1301,1301,0,106,0.333333333333333,1213,13,"laptop",0,"high school",0,"English",1,0,"Y",11.081,4888.54727132975
"ee53e6ab-48ea-4636-8141-e636a103cbb5","2-2",1,2090,2090,0,166,0.333333333333333,1213,13,"laptop",0,"high school",0,"English",1,0,"Y",7.638,4765.55023923445
"ee53e6ab-48ea-4636-8141-e636a103cbb5","1-1",0,752,752,0,324,0.333333333333333,1213,13,"laptop",0,"high school",0,"English",1,0,"Y",9.6,25851.0638297872
"ee53e6ab-48ea-4636-8141-e636a103cbb5","3-2",1,19285,15825,3460,120,0.333333333333333,1213,13,"laptop",0,"high school",0,"English",1,0,"Y",10.697,454.976303317536
"ee53e6ab-48ea-4636-8141-e636a103cbb5","2-1",0,887,887,0,145,0,1213,13,"laptop",0,"high school",0,"English",1,0,"Y",8.337,9808.34272829763
"eec0e61e-7635-4527-a83f-977a09cafec8","3-1",0,29192,27192,2000,106,1,1294,18,"laptop",0,"high school",1,"English",0,0,"Y",11.081,233.892321270962
"eec0e61e-7635-4527-a83f-977a09cafec8","2-2",0,21156,20005,1151,166,0.666666666666667,1294,18,"laptop",0,"high school",1,"English",0,0,"Y",7.638,497.875531117221
"eec0e61e-7635-4527-a83f-977a09cafec8","1-1",1,65250,46375,18875,324,0.666666666666667,1294,18,"laptop",0,"high school",1,"English",0,0,"Y",9.6,419.191374663073
"eec0e61e-7635-4527-a83f-977a09cafec8","1-2",0,46551,34095,12456,383,1,1294,18,"laptop",0,"high school",1,"English",0,0,"Y",10.485,673.999120105587
"eec0e61e-7635-4527-a83f-977a09cafec8","2-1",1,30058,27011,3047,145,0.666666666666667,1294,18,"laptop",0,"high school",1,"English",0,0,"Y",8.337,322.090999962978
"eec0e61e-7635-4527-a83f-977a09cafec8","3-2",1,51393,47553,3840,120,1,1294,18,"laptop",0,"high school",1,"English",0,0,"Y",10.697,151.410005677875
"eed8457e-2f39-4f4a-a3fc-7bc9fa57d880","1-1",0,32113,26943,5170,324,0.666666666666667,1150,21,"laptop",0,"college",1,"English",0,0,"Y",9.6,721.523215677541
"eed8457e-2f39-4f4a-a3fc-7bc9fa57d880","2-2",1,23380,19305,4075,166,1,1150,21,"laptop",0,"college",1,"English",0,0,"Y",7.638,515.928515928516
"eed8457e-2f39-4f4a-a3fc-7bc9fa57d880","3-1",0,24387,11606,12781,106,1,1150,21,"laptop",0,"college",1,"English",0,0,"Y",11.081,547.992417714975
"eed8457e-2f39-4f4a-a3fc-7bc9fa57d880","2-1",0,31019,24098,6921,145,1,1150,21,"laptop",0,"college",1,"English",0,0,"Y",8.337,361.025811270645
"eed8457e-2f39-4f4a-a3fc-7bc9fa57d880","3-2",1,29190,19031,10159,120,1,1150,21,"laptop",0,"college",1,"English",0,0,"Y",10.697,378.330093006148
"eed8457e-2f39-4f4a-a3fc-7bc9fa57d880","1-2",1,40579,27907,12672,383,0.666666666666667,1150,21,"laptop",0,"college",1,"English",0,0,"Y",10.485,823.449313792239
"ef9702d4-36b9-4de8-a045-dbce0eb27a98","2-1",1,17016,16233,783,145,1,1438,21,"desktop",0,"college",0,"English",0,0,"Y",8.337,535.945296618
"ef9702d4-36b9-4de8-a045-dbce0eb27a98","1-1",1,29199,18235,10964,324,0.333333333333333,1438,21,"desktop",0,"college",0,"English",0,0,"Y",9.6,1066.08171099534
"ef9702d4-36b9-4de8-a045-dbce0eb27a98","2-2",0,15171,13451,1720,166,0.666666666666667,1438,21,"desktop",0,"college",0,"English",0,0,"Y",7.638,740.465392907591
"ef9702d4-36b9-4de8-a045-dbce0eb27a98","1-2",0,21308,17676,3632,383,0.666666666666667,1438,21,"desktop",0,"college",0,"English",0,0,"Y",10.485,1300.06788866259
"ef9702d4-36b9-4de8-a045-dbce0eb27a98","3-1",1,10018,7201,2817,106,1,1438,21,"desktop",0,"college",0,"English",0,0,"Y",11.081,883.210665185391
"ef9702d4-36b9-4de8-a045-dbce0eb27a98","3-2",0,10265,9064,1201,120,0.666666666666667,1438,21,"desktop",0,"college",0,"English",0,0,"Y",10.697,794.351279788173
"f01af761-d426-46f0-ac95-33b120cf9e23","2-2",1,36611,35107,1504,166,1,1438,21,"desktop",0,"college",1,"English",0,0,"Y",7.638,283.704104594525
"f01af761-d426-46f0-ac95-33b120cf9e23","1-2",1,37315,32061,5254,383,0.666666666666667,1438,21,"desktop",0,"college",1,"English",0,0,"Y",10.485,716.758678768597
"f01af761-d426-46f0-ac95-33b120cf9e23","3-2",0,27253,25960,1293,120,1,1438,21,"desktop",0,"college",1,"English",0,0,"Y",10.697,277.349768875193
"f01af761-d426-46f0-ac95-33b120cf9e23","3-1",1,29950,27822,2128,106,1,1438,21,"desktop",0,"college",1,"English",0,0,"Y",11.081,228.596075048523
"f01af761-d426-46f0-ac95-33b120cf9e23","2-1",0,21229,21012,217,145,0.666666666666667,1438,21,"desktop",0,"college",1,"English",0,0,"Y",8.337,414.049114791548
"f01af761-d426-46f0-ac95-33b120cf9e23","1-1",0,47301,45601,1700,324,1,1438,21,"desktop",0,"college",1,"English",0,0,"Y",9.6,426.306440648231
"f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c","3-1",1,21728,20190,1538,106,0.666666666666667,1438,28,"desktop",0,"college",0,"English",0,0,"Y",11.081,315.007429420505
"f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c","1-2",0,96841,91375,5466,383,0.666666666666667,1438,28,"desktop",0,"college",0,"English",0,0,"Y",10.485,251.491108071135
"f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c","1-1",1,60438,56132,4306,324,0.666666666666667,1438,28,"desktop",0,"college",0,"English",0,0,"Y",9.6,346.326516069265
"f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c","2-2",1,29238,28438,800,166,0.666666666666667,1438,28,"desktop",0,"college",0,"English",0,0,"Y",7.638,350.235600253182
"f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c","2-1",0,36486,36219,267,145,1,1438,28,"desktop",0,"college",0,"English",0,0,"Y",8.337,240.205417046302
"f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c","3-2",0,52145,51176,969,120,1,1438,28,"desktop",0,"college",0,"English",0,0,"Y",10.697,140.690948882289
"f1d9d03c-16e7-467d-8734-070773d65aed","3-1",1,39563,29981,9582,106,1,1135,25,"laptop",0,"college",1,"English",0,0,"Y",11.081,212.134351756112
"f1d9d03c-16e7-467d-8734-070773d65aed","1-1",0,102525,92767,9758,324,1,1135,25,"laptop",0,"college",1,"English",0,0,"Y",9.6,209.557277911326
"f1d9d03c-16e7-467d-8734-070773d65aed","1-2",1,115654,102090,13564,383,1,1135,25,"laptop",0,"college",1,"English",0,0,"Y",10.485,225.095503967088
"f1d9d03c-16e7-467d-8734-070773d65aed","2-1",1,50742,46491,4251,145,1,1135,25,"laptop",0,"college",1,"English",0,0,"Y",8.337,187.13299348261
"f1d9d03c-16e7-467d-8734-070773d65aed","3-2",0,49443,41811,7632,120,1,1135,25,"laptop",0,"college",1,"English",0,0,"Y",10.697,172.203487120614
"f1d9d03c-16e7-467d-8734-070773d65aed","2-2",0,57762,55347,2415,166,1,1135,25,"laptop",0,"college",1,"English",0,0,"Y",7.638,179.955553146512
"f21d665c-a1a5-47e4-a82b-fd8cf0b24f43","3-2",1,32786,29765,3021,120,1,1438,21,"desktop",0,"college",0,"English",0,0,"Y",10.697,241.894842936335
"f21d665c-a1a5-47e4-a82b-fd8cf0b24f43","2-2",1,23024,22740,284,166,1,1438,21,"desktop",0,"college",0,"English",0,0,"Y",7.638,437.994722955145
"f21d665c-a1a5-47e4-a82b-fd8cf0b24f43","2-1",0,23843,23576,267,145,1,1438,21,"desktop",0,"college",0,"English",0,0,"Y",8.337,369.019341703427
"f21d665c-a1a5-47e4-a82b-fd8cf0b24f43","1-2",0,50256,45398,4858,383,1,1438,21,"desktop",0,"college",0,"English",0,0,"Y",10.485,506.189699986784
"f21d665c-a1a5-47e4-a82b-fd8cf0b24f43","1-1",1,58378,56614,1764,324,1,1438,21,"desktop",0,"college",0,"English",0,0,"Y",9.6,343.377963048009
"f21d665c-a1a5-47e4-a82b-fd8cf0b24f43","3-1",0,26599,19769,6830,106,1,1438,21,"desktop",0,"college",0,"English",0,0,"Y",11.081,321.71581769437
"f33ac1f3-83dc-471c-9b3d-dacdf51395f3","2-2",1,40407,33136,7271,166,1,1366,30,"laptop",0,"college",0,"English",0,0,"Y",7.638,300.579430226943
"f33ac1f3-83dc-471c-9b3d-dacdf51395f3","3-2",0,35383,24683,10700,120,1,1366,30,"laptop",0,"college",0,"English",0,0,"Y",10.697,291.698740023498
"f33ac1f3-83dc-471c-9b3d-dacdf51395f3","1-1",1,80054,47353,32701,324,0.666666666666667,1366,30,"laptop",0,"college",0,"English",0,0,"Y",9.6,410.533651510992
"f33ac1f3-83dc-471c-9b3d-dacdf51395f3","3-1",1,32242,19931,12311,106,1,1366,30,"laptop",0,"college",0,"English",0,0,"Y",11.081,319.10089809844
"f33ac1f3-83dc-471c-9b3d-dacdf51395f3","2-1",0,40167,23573,16594,145,0.666666666666667,1366,30,"laptop",0,"college",0,"English",0,0,"Y",8.337,369.066304670598
"f33ac1f3-83dc-471c-9b3d-dacdf51395f3","1-2",0,89249,56665,32584,383,0.666666666666667,1366,30,"laptop",0,"college",0,"English",0,0,"Y",10.485,405.54133945116
"f3976e86-1195-43c9-a4d9-901ec02d365d","2-1",0,45497,42843,2654,145,0.666666666666667,1438,35,"desktop",0,"high school",0,"German",0,0,"N",8.337,203.067012113998
"f3976e86-1195-43c9-a4d9-901ec02d365d","3-2",1,37244,34528,2716,120,1,1438,35,"desktop",0,"high school",0,"German",0,0,"N",10.697,208.52641334569
"f3976e86-1195-43c9-a4d9-901ec02d365d","1-2",0,117058,107265,9793,383,1,1438,35,"desktop",0,"high school",0,"German",0,0,"N",10.485,214.235771220808
"f3976e86-1195-43c9-a4d9-901ec02d365d","3-1",0,53954,52989,965,106,1,1438,35,"desktop",0,"high school",0,"German",0,0,"N",11.081,120.02491083055
"f3976e86-1195-43c9-a4d9-901ec02d365d","2-2",1,53055,52411,644,166,1,1438,35,"desktop",0,"high school",0,"German",0,0,"N",7.638,190.036442731488
"f3976e86-1195-43c9-a4d9-901ec02d365d","1-1",1,80308,75020,5288,324,0.333333333333333,1438,35,"desktop",0,"high school",0,"German",0,0,"N",9.6,259.130898427086
